Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
957718,,82165IHFL21,ICICI HOME FINANCE COMPANY Ltd,Active,F ,500000.00,INE071G08932, ,Debentures and Bonds
957719,,822IHFCL21,ICICI HOME FINANCE COMPANY Ltd,Active,F ,500000.00,INE071G08940, ,Debentures and Bonds
957721,,ICFL15318,IndoStar Capital Finance Ltd,Active,F ,10000000.00,INE896L07637, ,Debentures and Bonds
957722,,ICFL15318A,IndoStar Capital Finance Ltd,Active,F ,10000000.00,INE896L07538, ,Debentures and Bonds
957723,,ICFL15318B,IndoStar Capital Finance Ltd,Active,F ,10000000.00,INE896L07504, ,Debentures and Bonds
957724,,945ICFL21A,IndoStar Capital Finance Ltd,Active,F ,10000000.00,INE896L07512, ,Debentures and Bonds
957725,,855ILFS25,Infrastructure Leasing & Financial Services Ltd,Active,F ,1000.00,INE871D07RE3, ,Debentures and Bonds
957727,,865ILFS28,Infrastructure Leasing & Financial Services Ltd,Active,F ,1000.00,INE871D07RF0, ,Debentures and Bonds
957728,,FMPL06MAR18,Fusion Microfinance Pvt Ltd,Active,F ,1000000.00,INE139R08025, ,Debentures and Bonds
957729,,0HDB21,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000.00,INE756I07BV3, ,Debentures and Bonds
957730,,0HDB21A,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000.00,INE756I07BW1, ,Debentures and Bonds
957731,,8GIPL21,Gluhend India Pvt Ltd,Active,F ,450000.00,INE744Z07019, ,Debentures and Bonds
957733,,775PFC21,Power Finance Corporation Ltd,Active,F ,1000000.00,INE134E08JM2, ,Debentures and Bonds
957735,,845ILFS23,Infrastructure Leasing & Financial Services Ltd,Active,F ,1000.00,INE871D07RG8, ,Debentures and Bonds
957736,,0MMFSL21,Mahindra & Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07RX9, ,Debentures and Bonds
957737,,83873IHFL21,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000000.00,INE148I07IT2, ,Debentures and Bonds
957738,,840IHFL21,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000000.00,INE148I07IS4, ,Debentures and Bonds
957739,,0JMFCSL21C,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07515, ,Debentures and Bonds
957740,,0JMFCSL21A,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07523, ,Debentures and Bonds
957741,,0JMFCSL21B,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07531, ,Debentures and Bonds
957743,,799PFCL22,Power Finance Corporation Ltd,Active,F ,1000000.00,INE134E08JO8, ,Debentures and Bonds
957744,,82NABARD28,National Bank for Agriculture and Rural Development,Active,F ,1000000.00,INE261F08AE6, ,Debentures and Bonds
957746,,9ILFSPER,IL&FS Financial Services Ltd,Active,F ,1000000.00,INE121H08156, ,Debentures and Bonds
957748,,0MMFSL21A,Mahindra & Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07RY7, ,Debentures and Bonds
957750,,84DHFL19,Dewan Housing Finance Corpn Ltd,Active,F ,1000000.00,INE202B07IW6, ,Debentures and Bonds
957752,,0JMFC21,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07556, ,Debentures and Bonds
957754,,93606JMFC21,JM Financial Credit Solutions Ltd,Active,F ,1000000.00,INE651J07572, ,Debentures and Bonds
957755,,83SEFL23,SREI Equipment Finance Ltd,Active,F ,1000000.00,INE881J07EY5, ,Debentures and Bonds
957757,,12AML21,Asirvad Microfinance Ltd,Active,F ,320000.00,INE516Q08265, ,Debentures and Bonds
957759,,0STFCL21D,Shriram Transport Finance Co Ltd,Active,F ,1000000.00,INE721A07NM8, ,Debentures and Bonds
957760,,872STFCL23,Shriram Transport Finance Co Ltd,Active,F ,1000000.00,INE721A07NL0, ,Debentures and Bonds
957761,,872STFCL25,Shriram Transport Finance Co Ltd,Active,F ,1000000.00,INE721A07NO4, ,Debentures and Bonds
957762,,855ILFS25A,Infrastructure Leasing & Financial Services Ltd,Active,F ,1000.00,INE871D07RH6, ,Debentures and Bonds
957764,,865ILFS28A,Infrastructure Leasing & Financial Services Ltd,Active,F ,1000.00,INE871D07RI4, ,Debentures and Bonds
957765,,865ILFS28B,Infrastructure Leasing & Financial Services Ltd,Active,F ,1000.00,INE871D07RJ2, ,Debentures and Bonds
957766,,85574MHFL21,Mahindra Rural Housing Finance Ltd,Active,F ,1000000.00,INE950O07222, ,Debentures and Bonds
957769,,855STFCL21,Shriram Transport Finance Co Ltd,Active,F ,1000000.00,INE721A07NI6, ,Debentures and Bonds
957770,,9STFCL28,Shriram Transport Finance Co Ltd,Active,F ,1000000.00,INE721A08CZ1, ,Debentures and Bonds
957772,,EFPLC1E801A,Edelweiss Finvest Pvt Ltd,Active,F ,100000.00,INE241O07FD3, ,Debentures and Bonds
957776,,84IHFL21,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000000.00,INE148I07IV8, ,Debentures and Bonds
957777,,768HUDCO21,Housing &Urban Development Corporation Ltd,Active,F ,1000000.00,INE031A08590, ,Debentures and Bonds
957778,,0STFCL21E,Shriram Transport Finance Co Ltd,Active,F ,1000000.00,INE721A07NQ9, ,Debentures and Bonds
957781,,872STFCL23A,Shriram Transport Finance Co Ltd,Active,F ,1000000.00,INE721A07NS5, ,Debentures and Bonds
957782,,85477MRHF21,Mahindra Rural Housing Finance Ltd,Active,F ,1000000.00,INE950O07230, ,Debentures and Bonds
957784,,910ERCS22,Edelweiss Rural & Corporate Services Ltd,Active,F ,1000000.00,INE657N07498, ,Debentures and Bonds
957785,,910EFL22,ECL Finance Ltd,Active,F ,1000000.00,INE804I077X2, ,Debentures and Bonds
957786,,EELC1E802A,Ecap Equities Ltd,Active,F ,100000.00,INE572O07CM9, ,Debentures and Bonds
957787,,84029IHFL21,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000000.00,INE148I07IW6, ,Debentures and Bonds
957788,,809RECL28,REC Ltd,Active,F ,1000000.00,INE020B08AX5, ,Debentures and Bonds
957789,,1312HFPL21,Home Credit India Finance Pvt Ltd,Active,F ,250000.00,INE172V07129, ,Debentures and Bonds
957790,,785PFCL28,Power Finance Corporation Ltd,Active,F ,1000000.00,INE134E08JP5, ,Debentures and Bonds
957795,,1021FSBFL23,Five-Star Business Finance Ltd,Active,F ,1000000.00,INE128S07317, ,Debentures and Bonds
957796,,87STL21,Sterlite Technologies Ltd,Active,F ,1000000.00,INE089C07091, ,Debentures and Bonds
957798,,1432RPL25,Reliance Power Ltd,Active,F ,1000000.00,INE614G07063, ,Debentures and Bonds
957799,,801RECL28,REC Ltd,Active,F ,1000000.00,INE020B08AY3, ,Debentures and Bonds
957801,,806RECL28,REC Ltd,Active,F ,1000000.00,INE020B08AZ0, ,Debentures and Bonds
957802,,1015UPPCL21,U P Power Corporation Ltd,Active,F ,500000.00,INE540P07285, ,Debentures and Bonds
957803,,1015UPPCL22,U P Power Corporation Ltd,Active,F ,1000000.00,INE540P07293, ,Debentures and Bonds
957804,,1015UPPCL23,U P Power Corporation Ltd,Active,F ,1000000.00,INE540P07301, ,Debentures and Bonds
957805,,910EFPL22,Edelweiss Finvest Pvt Ltd,Active,F ,1000000.00,INE241O07FG6, ,Debentures and Bonds
957806,,1015UPPCL24,U P Power Corporation Ltd,Active,F ,1000000.00,INE540P07319, ,Debentures and Bonds
957807,,1015UPPCL25,U P Power Corporation Ltd,Active,F ,1000000.00,INE540P07327, ,Debentures and Bonds
957808,,1015UPPCL26,U P Power Corporation Ltd,Active,F ,1000000.00,INE540P07335, ,Debentures and Bonds
957809,,1015UPPCL27,U P Power Corporation Ltd,Active,F ,1000000.00,INE540P07343, ,Debentures and Bonds
957810,,1015UPPCL28,U P Power Corporation Ltd,Active,F ,1000000.00,INE540P07350, ,Debentures and Bonds
957811,,2035JHL23,Jana Holdings Ltd,Active,F ,1000000.00,INE682V07085, ,Debentures and Bonds
957812,,1350AFPL23,Annapurna Finance Pvt. Ltd,Active,F ,1000000.00,INE515Q08069, ,Debentures and Bonds
957813,,89SCUFL23,Shriram-City Union Finance Ltd,Active,F ,1000000.00,INE722A07802, ,Debentures and Bonds
957815,,10RMFPL23,Reliance MediaWorks Financial Services Pvt Ltd,Active,F ,1000000.00,INE889Z07012, ,Debentures and Bonds
957816,,10RMFPL23A,Reliance MediaWorks Financial Services Pvt Ltd,Active,F ,1000000.00,INE889Z07020, ,Debentures and Bonds
957817,,10RMFPL23B,Reliance MediaWorks Financial Services Pvt Ltd,Active,F ,1000000.00,INE889Z07038, ,Debentures and Bonds
957818,,10RMFPLC,Reliance MediaWorks Financial Services Pvt Ltd,Active,F ,1000000.00,INE889Z07046, ,Debentures and Bonds
957819,,10RMFPL23D,Reliance MediaWorks Financial Services Pvt Ltd,Active,F ,1000000.00,INE889Z07053, ,Debentures and Bonds
957822,,14ALRPL23,Ashiana Landcraft Realty Pvt Ltd,Active,F ,1000.00,INE509P07090, ,Debentures and Bonds
957823,,995VHFCL25A,Vastu Housing Finance Corporation Ltd,Active,F ,1000000.00,INE459T07033, ,Debentures and Bonds
957824,,10MFL28,Magma Fincorp  Ltd,Active,F ,1000000.00,INE511C08AL6, ,Debentures and Bonds
957826,,95RCFL23,RELIANCE COMMERCIAL FINANCE Ltd,Active,F ,1000000.00,INE126D07123, ,Debentures and Bonds
957827,,RCL23MAR18,Reliance Capital Ltd,Active,F ,100000.00,INE013A071R2, ,Debentures and Bonds
957828,,9SEFL25,SREI Equipment Finance Ltd,Active,F ,1000000.00,INE881J07EZ2, ,Debentures and Bonds
957830,,139FMFPL23,Fusion Microfinance Pvt Ltd,Active,F ,1000000.00,INE139R08033, ,Debentures and Bonds
957831,,0BFL21B,Bajaj Finance Ltd,Active,F ,1000000.00,INE296A07QJ0, ,Debentures and Bonds
957832,,165KCICPL20,Kohinoor CTNL Infrastructure Company Pvt Ltd,Active,F ,1000000.00,INE409V07018, ,Debentures and Bonds
957833,,895STFCL25,Shriram Transport Finance Co Ltd,Active,F ,1000000.00,INE721A08DB0, ,Debentures and Bonds
957835,,9STFCL28A,Shriram Transport Finance Co Ltd,Active,F ,1000000.00,INE721A08DA2, ,Debentures and Bonds
957836,,115ESAF25,ESAF Small Finance Bank Ltd,Active,F ,1000000.00,INE818W08024, ,Debentures and Bonds
957837,,885ICCL28,INDIABULLS COMMERCIAL CREDIT Ltd,Active,F ,100000.00,INE244L08042, ,Debentures and Bonds
957838,,89AHFL21,AADHAR HOUSING FINANCE LTD,Active,F ,1000000.00,INE538L07460, ,Debentures and Bonds
957839,,875IFSL23,IL&FS Financial Services Ltd,Active,F ,1000.00,INE121H07CA4, ,Debentures and Bonds
957840,,14ADPL22,Aliens Developers Pvt Ltd ,Active,F ,1000000.00,INE223Y07017, ,Debentures and Bonds
957841,,15ERPL23,Ecstasy Realty Pvt Ltd,Active,F ,10000000.00,INE214S07018, ,Debentures and Bonds
957842,,EFPLC1D801A,Edelweiss Finvest Pvt Ltd,Active,F ,100000.00,INE241O07FH4, ,Debentures and Bonds
957844,,88IHFL28,INDIABULLS HOUSING FINANCE Ltd,Active,F ,100000.00,INE148I08306, ,Debentures and Bonds
957846,,8RIL23,Reliance Industries Ltd,Active,F ,1000000.00,INE110L07088, ,Debentures and Bonds
957848,,94AKCFL23,A. K. Capital Finance&#160;Ltd,Active,F ,100000.00,INE197P07177, ,Debentures and Bonds
957849,,91899ICF21A,IndoStar Capital Finance Ltd,Active,F ,10000000.00,INE896L07520, ,Debentures and Bonds
957850,,763HUDCO21,Housing &Urban Development Corporation Ltd,Active,F ,1000000.00,INE031A08608, ,Debentures and Bonds
957852,,0EHFL21B,Edelweiss Housing Finance Ltd,Active,F ,1000000.00,INE530L07335, ,Debentures and Bonds
957855,,1015HLFL25,Hinduja Leyland Finance Ltd,Active,F ,1000000.00,INE146O08134, ,Debentures and Bonds
957856,,95HLFL23,Hinduja Leyland Finance Ltd,Active,F ,1000000.00,INE146O08126, ,Debentures and Bonds
957859,,910HLFL21,Hinduja Leyland Finance Ltd,Active,F ,1000000.00,INE146O07326, ,Debentures and Bonds
957860,,850VL21,Vedanta Ltd,Active,F ,1000000.00,INE205A07139, ,Debentures and Bonds
957861,,850VL21A,Vedanta Ltd,Active,F ,1000000.00,INE205A07147, ,Debentures and Bonds
957862,,8RIL23A,Reliance Industries Ltd,Active,F ,1000000.00,INE110L07096, ,Debentures and Bonds
957863,,113FSFBL24,Fincare Small Finance Bank Ltd,Active,F ,100000.00,INE519Q08137, ,Debentures and Bonds
957864,,113FSFBL24A,Fincare Small Finance Bank Ltd,Active,F ,100000.00,INE519Q08145, ,Debentures and Bonds
957865,,135AFSL25,Arohan Financial Services Ltd,Active,F ,1000000.00,INE808K08046, ,Debentures and Bonds
957866,,83SEFL23A,SREI Equipment Finance Ltd,Active,F ,1000000.00,INE881J07FA2, ,Debentures and Bonds
957869,,1075GDPL20A,Gera Developments Pvt Ltd,Active,F ,1000000.00,INE965R07090, ,Debentures and Bonds
957870,,1075GDPL20B,Gera Developments Pvt Ltd,Active,F ,1000000.00,INE965R07108, ,Debentures and Bonds
957871,,1075GDPL21,Gera Developments Pvt Ltd,Active,F ,1000000.00,INE965R07116, ,Debentures and Bonds
957872,,1075GDPL21A,Gera Developments Pvt Ltd,Active,F ,1000000.00,INE965R07124, ,Debentures and Bonds
957874,,870IFSL25,IL&FS Financial Services Ltd,Active,F ,1000.00,INE121H07CB2, ,Debentures and Bonds
957875,,975FEL23,Future Enterprises Ltd,Active,F ,1000000.00,INE623B07685, ,Debentures and Bonds
957876,,975FEL24,Future Enterprises Ltd,Active,F ,1000000.00,INE623B07693, ,Debentures and Bonds
957877,,853MMFSL33,Mahindra & Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D08MR0, ,Debentures and Bonds
957878,,872PVRL21,PVR Ltd,Active,F ,1000000.00,INE191H07284, ,Debentures and Bonds
957880,,872PVRL23,PVR Ltd,Active,F ,1000000.00,INE191H07300, ,Debentures and Bonds
957882,,81MMFSL21,Mahindra & Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07SB3, ,Debentures and Bonds
957883,,872PVRL22,PVR Ltd,Active,F ,1000000.00,INE191H07292, ,Debentures and Bonds
957884,,825MMFSL22,Mahindra & Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07SC1, ,Debentures and Bonds
957885,,869KFC22,KERALA FINANCIAL CORPORATION,Active,F ,250000.00,INE818F07021, ,Debentures and Bonds
957886,,869KFC23,KERALA FINANCIAL CORPORATION,Active,F ,250000.00,INE818F07039, ,Debentures and Bonds
957887,,869KFC24,KERALA FINANCIAL CORPORATION,Active,F ,250000.00,INE818F07047, ,Debentures and Bonds
957888,,869KFC25,KERALA FINANCIAL CORPORATION,Active,F ,250000.00,INE818F07054, ,Debentures and Bonds
957889,,10FEL24,Future Enterprises Ltd,Active,F ,1000000.00,INE623B07701, ,Debentures and Bonds
957890,,905HLFL21,Hinduja Leyland Finance Ltd,Active,F ,1000000.00,INE146O07359, ,Debentures and Bonds
957893,,89AFL23,AAVAS Financiers Ltd,Active,F ,1000000.00,INE216P07159, ,Debentures and Bonds
957894,,9188ICFL21,IndoStar Capital Finance Ltd,Active,F ,10000000.00,INE896L07546, ,Debentures and Bonds
957896,,905EFPL21,Edelweiss Finvest Pvt Ltd,Active,F ,100000.00,INE241O08216, ,Debentures and Bonds
957898,,RCL180418,Reliance Capital Ltd,Active,F ,100000.00,INE013A074R6, ,Debentures and Bonds
957899,,15GEPL22,GMR Enterprises Pvt Ltd,Active,F ,1000000.00,INE908I07065, ,Debentures and Bonds
957900,,18PVPVL23,PVP Ventures Ltd,Active,F ,1000000.00,INE362A07039, ,Debentures and Bonds
957901,,1015AHL23,Ashiana Housing Ltd,Active,F ,647000.00,INE365D07077, ,Debentures and Bonds
957902,,0SIPL23,Sadbhav Infrastructure Project Ltd,Active,F ,1000000.00,INE764L07173, ,Debentures and Bonds
957903,,88DHFL28,Dewan Housing Finance Corpn Ltd,Active,F ,1000000.00,INE202B08801, ,Debentures and Bonds
957904,,797RIL22,Reliance Industries Ltd,Active,F ,1000000.00,INE110L07104, ,Debentures and Bonds
957905,,890IFSL28,IL&FS Financial Services Ltd,Active,F ,1000.00,INE121H08164, ,Debentures and Bonds
957907,,91RCFL25,RELIANCE COMMERCIAL FINANCE Ltd,Active,F ,1000000.00,INE126D07131, ,Debentures and Bonds
957908,,995VHFCL25B,Vastu Housing Finance Corporation Ltd,Active,F ,1000000.00,INE459T07041, ,Debentures and Bonds
957909,,970XFPL21,Xander Finance Pvt Ltd,Active,F ,500000.00,INE252T07057, ,Debentures and Bonds
957910,,1025IFSL21A,Incred Financial Services Ltd,Active,F ,1000000.00,INE945W07035, ,Debentures and Bonds
957912,,0JMARCL21,JM Financial Asset Reconstruction Company Ltd,Active,F ,1000000.00,INE265J07191, ,Debentures and Bonds
957915,,870IFSL25A,IL&FS Financial Services Ltd,Active,F ,1000.00,INE121H07CC0, ,Debentures and Bonds
957916,,ICFL2518,IndoStar Capital Finance Ltd,Active,F ,1000000.00,INE896L07561, ,Debentures and Bonds
957917,,1021FBFL23,Five-Star Business Finance Ltd,Active,F ,1000000.00,INE128S07325, ,Debentures and Bonds
957918,,RCL250418,Reliance Capital Ltd,Active,F ,100000.00,INE013A075R3, ,Debentures and Bonds
957919,,825EID21,EID Parry (India) Ltd,Active,F ,1000000.00,INE126A07251, ,Debentures and Bonds
957920,,RSL020518,Reliance Securities Ltd,Active,F ,100000.00,INE923I07031, ,Debentures and Bonds
957921,,880ICCL28,INDIABULLS COMMERCIAL CREDIT Ltd,Active,F ,100000.00,INE244L08059, ,Debentures and Bonds
957923,,845LTIDF23A,L&T Infra Debt Fund Ltd,Active,F ,1000000.00,INE235P07852, ,Debentures and Bonds
957924,,95TLOPL24,Taquito Lease Operators Pvt Ltd,Active,F ,1000000.00,INE496Z07016, ,Debentures and Bonds
957925,,1065GDPL23,Gera Developments Pvt Ltd,Active,F ,5014285.00,INE965R07157, ,Debentures and Bonds
957927,,825NABARD21,National Bank for Agriculture and Rural Development,Active,F ,1000000.00,INE261F08AH9, ,Debentures and Bonds
957930,,89ILFSL23,Infrastructure Leasing & Financial Services Ltd,Active,F ,1000000.00,INE871D07RK0, ,Debentures and Bonds
957931,,920AKCFL21,A. K. Capital Finance&#160;Ltd,Active,F ,100000.00,INE197P07185, ,Debentures and Bonds
957932,,9ILFSL28,Infrastructure Leasing & Financial Services Ltd,Active,F ,1000000.00,INE871D07RL8, ,Debentures and Bonds
957933,,12IHPL22,Irina Hospitality Pvt Ltd,Active,F ,1000.00,INE591Z07014, ,Debentures and Bonds
957936,,9GRIL21,G R Infraprojects Ltd,Active,F ,1000000.00,INE201P08035, ,Debentures and Bonds
957947,,SR10RDT20,Rainbow Device Trust,Active,F ,1000000.00,INE00JA15101, ,Debentures and Bonds
957948,,SR11RDT20,Rainbow Device Trust,Active,F ,1000000.00,INE00JA15119, ,Debentures and Bonds
957949,,SR12RDT21,Rainbow Device Trust,Active,F ,1000000.00,INE00JA15127, ,Debentures and Bonds
957951,,875ISPDL28,ICICI Securities Primary Dealership Ltd,Active,F ,1000000.00,INE849D08TX3, ,Debentures and Bonds
957952,,0ABFL21,Aditya Birla Finance Ltd,Active,F ,1000000.00,INE860H07FP8, ,Debentures and Bonds
957953,,95IEDCL25,IL&FS Energy Development Company Ltd,Active,F ,1000000.00,INE938L08072, ,Debentures and Bonds
957954,,EKFL15MAY18,Ess Kay Fincorp Ltd,Active,F ,100000.00,INE124N07127, ,Debentures and Bonds
957955,,IIFL11MAY18,IIFL Wealth Finance Ltd,Active,F ,1000000.00,INE248U08143, ,Debentures and Bonds
957956,,855IIL23,India Infradebt Ltd,Active,F ,1000000.00,INE537P07414, ,Debentures and Bonds
957958,,1021FBFL23A,Five-Star Business Finance Ltd,Active,F ,1000000.00,INE128S07333, ,Debentures and Bonds
957960,,13VHF24,Visage Holdings and Finance Pvt Ltd,Active,F ,1000000.00,INE200W07043, ,Debentures and Bonds
957961,,9ILFSL23,Infrastructure Leasing & Financial Services Ltd,Active,F ,1000000.00,INE871D07RM6, ,Debentures and Bonds
957962,,910ILFSL28,Infrastructure Leasing & Financial Services Ltd,Active,F ,1000000.00,INE871D07RN4, ,Debentures and Bonds
957965,,995VHFCL25C,Vastu Housing Finance Corporation Ltd,Active,F ,1000000.00,INE459T07058, ,Debentures and Bonds
957969,,953IEDCL26,IL&FS Energy Development Company Ltd,Active,F ,1000000.00,INE938L08098, ,Debentures and Bonds
957970,,95IEDCL25A,IL&FS Energy Development Company Ltd,Active,F ,1000000.00,INE938L08080, ,Debentures and Bonds
957973,,0HDB21B,HDB FINANCIAL SERVICES Ltd,Active,F ,1000000.00,INE756I07BX9, ,Debentures and Bonds
957975,,0MMFSL22,Mahindra & Mahindra Financial Services Ltd,Active,F ,1000000.00,INE774D07SD9, ,Debentures and Bonds
957977,,918MRHFL28,Mahindra Rural Housing Finance Ltd,Active,F ,1000000.00,INE950O07248, ,Debentures and Bonds
957978,,EFPLB2H81A,Edelweiss Finvest Pvt Ltd,Active,F ,100000.00,INE241O07FJ0, ,Debentures and Bonds
957979,,885IHFL23,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000000.00,INE148I07IY2, ,Debentures and Bonds
957982,,89972MRHF21,Mahindra Rural Housing Finance Ltd,Active,F ,1000000.00,INE950O07255, ,Debentures and Bonds
957983,,115ESAF25A,ESAF Small Finance Bank Ltd,Active,F ,1000000.00,INE818W08032, ,Debentures and Bonds
957984,,11JSWGMR23,JSW GMR Cricket Pvt Ltd,Active,F ,750000.00,INE295P08011, ,Debentures and Bonds
957985,,92ICFL21,IndoStar Capital Finance Ltd,Active,F ,1000000.00,INE896L07587, ,Debentures and Bonds
957986,,885IHFL22,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000000.00,INE148I07JA0, ,Debentures and Bonds
957987,,885IHFL23A,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000000.00,INE148I07IZ9, ,Debentures and Bonds
957988,,935HCFSPER,HDFC Credila Financial Services Pvt Ltd,Active,F ,1000000.00,INE539K08187, ,Debentures and Bonds
957989,,10ISLL24,Ind-Swift Laboratories Ltd,Active,F ,1000000.00,INE915B07024, ,Debentures and Bonds
957990,,0KMPL21C,Kotak Mahindra Prime Ltd,Active,F ,1000000.00,INE916DA7PR6, ,Debentures and Bonds
957991,,ICFL7JUN18,IndoStar Capital Finance Ltd,Active,F ,1000000.00,INE896L07595, ,Debentures and Bonds
957992,,87RIL21,Reliance Industries Ltd,Active,F ,1000000.00,INE110L07112, ,Debentures and Bonds
957994,,93LTIDFL23,L&T Infra Debt Fund Ltd,Active,F ,1000000.00,INE235P07860, ,Debentures and Bonds
957996,,10AVHFIL25B,Aptus Value Housing Finance India Ltd,Active,F ,100000.00,INE852O07071, ,Debentures and Bonds
957998,,10ATS22,ATS Infrabuild Pvt Ltd,Active,F ,1000000.00,INE686N07026, ,Debentures and Bonds
957999,,895EFL21,ECL Finance Ltd,Active,F ,1000000.00,INE804I070Y5, ,Debentures and Bonds
958003,,9SEL21,Sadbhav Engineering Ltd,Active,F ,1000000.00,INE226H07072, ,Debentures and Bonds
958004,,9SEL22,Sadbhav Engineering Ltd,Active,F ,1000000.00,INE226H07080, ,Debentures and Bonds
